Название,"Цена, руб.",Год выпуска,"Пробег, км.",Тип кузова,Цвет,"Объем двигателя, л.","Мощность двигателя, л/с",Тип двигателя,"Налог, руб.",Тип коробки передач,Привод,Положение руля,Состояние,Число владельцев,ПТС,"Время владения, г.",Таможня,URL адрес 
Hyundai Solaris II,1100000,2018,49000,седан,серый,1.6,123,Бензин,4182,автоматическая,передний,Левый,Не требует ремонта,1,Оригинал,3.2,Растаможен,https://auto.ru/cars/used/sale/hyundai/solaris/1104799841-c77ddc16/
Hyundai Solaris II,900000,2017,49400,седан,синий,1.4,100,Бензин,1000,автоматическая,передний,Левый,Не требует ремонта,1,Оригинал,3.7,Растаможен,https://auto.ru/cars/used/sale/hyundai/solaris/1104631568-32a1e80f/
Hyundai Solaris II,930000,2017,67000,седан,коричневый,1.6,123,Бензин,3690,автоматическая,передний,Левый,Не требует ремонта,2,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/hyundai/solaris/1103329995-15d9700c/
Hyundai Solaris II,850000,2017,103000,седан,синий,1.6,123,Бензин,4182,механическая,передний,Левый,Не требует ремонта,1,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/hyundai/solaris/1102584614-65477015/
Hyundai Solaris II,890000,2018,61000,седан,белый,1.6,123,Бензин,4182,механическая,передний,Левый,Не требует ремонта,1,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/hyundai/solaris/1103804784-4ac9cc0e/
Hyundai Solaris I,560000,2013,140500,седан,голубой,1.6,123,Бензин,3456,автоматическая,передний,Левый,Не требует ремонта,2,Оригинал,1.1,Растаможен,https://auto.ru/cars/used/sale/hyundai/solaris/1103155761-607fd882/
Hyundai Solaris I,465000,2013,280000,седан,чёрный,1.6,123,Бензин,4182,механическая,передний,Левый,Не требует ремонта,2,Оригинал,7.5,Растаможен,https://auto.ru/cars/used/sale/hyundai/solaris/1104810624-3b30dbc5/
Hyundai Solaris I Рестайлинг,750000,2016,83000,седан,белый,1.6,123,Бензин,2583,автоматическая,передний,Левый,Не требует ремонта,2,Оригинал,2.3,Растаможен,https://auto.ru/cars/used/sale/hyundai/solaris/1103741797-5c0312eb/
Hyundai Solaris II,950000,2018,83000,седан,серебристый,1.6,123,Бензин,2583,автоматическая,передний,Левый,Не требует ремонта,1,Оригинал,3.2,Растаможен,https://auto.ru/cars/used/sale/hyundai/solaris/1102324666-6d785339/
Hyundai Solaris I Рестайлинг,770000,2016,29073,седан,чёрный,1.6,123,Бензин,4182,механическая,передний,Левый,Не требует ремонта,1,Оригинал,4.7,Растаможен,https://auto.ru/cars/used/sale/hyundai/solaris/1104727852-a1da7b0e/
Hyundai Solaris I Рестайлинг,535000,2016,150000,седан,белый,1.4,107,Бензин,3638,автоматическая,передний,Левый,Не требует ремонта,3 или больше,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/hyundai/solaris/1104788287-1f737d7a/
Hyundai Solaris II,799000,2017,35000,седан,белый,1.4,100,Бензин,1000,механическая,передний,Левый,Не требует ремонта,1,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/hyundai/solaris/1103038233-074151a8/
Hyundai Solaris I,330000,2012,309022,седан,белый,1.6,123,Бензин,4182,механическая,передний,Левый,Не требует ремонта,2,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/hyundai/solaris/1104012620-13027e80/
Hyundai Solaris I,760000,2014,96000,седан,чёрный,1.6,123,Бензин,4182,автоматическая,передний,Левый,Не требует ремонта,2,Оригинал,3.2,Растаможен,https://auto.ru/cars/used/sale/hyundai/solaris/1104086850-909be6ee/
Hyundai Solaris II,719000,2017,90000,седан,белый,1.4,100,Бензин,2000,механическая,передний,Левый,Не требует ремонта,2,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/hyundai/solaris/1101084301-1967dbc3/
Hyundai Solaris I,585585,2014,113000,седан,белый,1.6,123,Бензин,2460,механическая,передний,Левый,Не требует ремонта,3 или больше,Оригинал,7.4,Растаможен,https://auto.ru/cars/used/sale/hyundai/solaris/1088899134-d209deb8/
Hyundai Solaris II,870000,2018,47200,седан,белый,1.6,123,Бензин,2583,механическая,передний,Левый,Не требует ремонта,2,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/hyundai/solaris/1103883154-dfbce157/
Hyundai Solaris I,550000,2014,119000,седан,оранжевый,1.6,123,Бензин,2460,механическая,передний,Левый,Не требует ремонта,2,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/hyundai/solaris/1103954864-f4a7a713/
Hyundai Solaris I,660000,2014,80000,седан,белый,1.6,123,Бензин,4182,автоматическая,передний,Левый,Не требует ремонта,2,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/hyundai/solaris/1104828439-3e569635/
Hyundai Solaris I,600000,2013,61763,седан,чёрный,1.6,123,Бензин,4182,механическая,передний,Левый,Не требует ремонта,2,Оригинал,4.3,Растаможен,https://auto.ru/cars/used/sale/hyundai/solaris/1104071597-45309598/
Hyundai Solaris I,565000,2014,143947,седан,фиолетовый,1.6,123,Бензин,2583,автоматическая,передний,Левый,Не требует ремонта,1,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/hyundai/solaris/1103878748-4b421658/
Hyundai Solaris II,895000,2018,49000,седан,чёрный,1.6,123,Бензин,3690,механическая,передний,Левый,Не требует ремонта,1,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/hyundai/solaris/1103914501-bdcf08ce/
Hyundai Solaris II,965000,2019,26850,седан,оранжевый,1.6,123,Бензин,3592,автоматическая,передний,Левый,Не требует ремонта,1,Оригинал,2.2,Растаможен,https://auto.ru/cars/used/sale/hyundai/solaris/1103719374-bce92fa0/
Hyundai Solaris I Рестайлинг,510000,2016,122000,седан,серебристый,1.4,107,Бензин,3638,механическая,передний,Левый,Не требует ремонта,3 или больше,Оригинал,1.5,Растаможен,https://auto.ru/cars/used/sale/hyundai/solaris/1104666064-3abc3af7/
Hyundai Solaris I,350000,2012,335000,седан,белый,1.4,107,Бензин,3638,автоматическая,передний,Левый,Не требует ремонта,2,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/hyundai/solaris/1104585263-4aab3d0a/
Hyundai Solaris I,430000,2012,190000,седан,чёрный,1.6,123,Бензин,4182,механическая,передний,Левый,Не требует ремонта,1,Оригинал,9.4,Растаможен,https://auto.ru/cars/used/sale/hyundai/solaris/1104647687-63a914bb/
Hyundai Solaris I Рестайлинг,720000,2015,70500,седан,красный,1.6,123,Бензин,2583,автоматическая,передний,Левый,Не требует ремонта,2,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/hyundai/solaris/1104604087-9066d9ca/
Hyundai Solaris II,800000,2017,41000,седан,серый,1.4,100,Бензин,1000,автоматическая,передний,Левый,Не требует ремонта,2,Оригинал,4.2,Растаможен,https://auto.ru/cars/used/sale/hyundai/solaris/1104255036-9fb28215/
Hyundai Solaris I Рестайлинг,575000,2016,152000,хэтчбек 5 дв.,чёрный,1.6,123,Бензин,3690,механическая,передний,Левый,Не требует ремонта,2,Оригинал,4.3,Растаможен,https://auto.ru/cars/used/sale/hyundai/solaris/1104250281-bef82b39/
Hyundai Solaris I,420000,2011,193000,седан,чёрный,1.6,123,Бензин,2583,механическая,передний,Левый,Не требует ремонта,2,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/hyundai/solaris/1104823446-785c02d2/
Hyundai Solaris I,400000,2014,210000,седан,белый,1.6,123,Бензин,4182,механическая,передний,Левый,Не требует ремонта,2,Дубликат,,Растаможен,https://auto.ru/cars/used/sale/hyundai/solaris/1104670607-117e00e3/
Hyundai Solaris I Рестайлинг,605000,2014,72500,седан,серебристый,1.6,123,Бензин,4182,механическая,передний,Левый,Не требует ремонта,2,Оригинал,6.7,Растаможен,https://auto.ru/cars/used/sale/hyundai/solaris/1104268470-2246f026/
Hyundai Solaris I,500000,2013,113000,седан,белый,1.6,123,Бензин,4182,автоматическая,передний,Левый,Не требует ремонта,3 или больше,Оригинал,2.7,Растаможен,https://auto.ru/cars/used/sale/hyundai/solaris/1104849128-22cc5833/
Hyundai Solaris I,400000,2012,189000,седан,белый,1.4,107,Бензин,3638,автоматическая,передний,Левый,Не требует ремонта,2,Дубликат,3.2,Растаможен,https://auto.ru/cars/used/sale/hyundai/solaris/1104814602-da25c066/
